NME_CONVOCATORIA,ANO_CONVO,COD_DANE_REGION_OFERTA,DEPARTAMENTO_OFERTA,ID_MODALIDAD,MODALIDAD,FECHA_NAC_ASPIRANTE,GENERO_ASPIRANTE,COD_MUNICIPIO_NACIMIENTO_ASPIRANTE,MUNICIPIO_NAC_ASPIRANTE,COD_DPTO_NACIMIENTO_ASPIRANTE,DEP_NAC_ASP
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,12/12/1988 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,05/02/1988 12:00:00 AM,Femenino,05001,MEDELLIN,5,ANTIOQUIA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,08/10/1976 12:00:00 AM,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,04/11/1988 12:00:00 AM,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,16/06/1987,Femenino,73152,CASABIANCA,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,17/06/1987,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,02/10/1987 12:00:00 AM,Femenino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,28/08/1990,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,06/09/1988 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,20/11/1991,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,27/08/1991,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,24/11/1987,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,10/07/1989 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,27/11/1992,Femenino,70233,EL ROBLE,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,02/07/1993 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,05/03/1993 12:00:00 AM,Femenino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,14/10/1967,Masculino,70823,TOLU VIEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,13/04/1984,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,10/05/1989 12:00:00 AM,Masculino,23001,MONTERIA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,20/04/1978,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,08/05/1984 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,16/08/1990,Masculino,70708,SAN MARCOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,06/02/1978 12:00:00 AM,Masculino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,20/04/1983,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,29/05/1989,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,17/11/1979,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,30/12/1991,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,30/11/1977,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,24/05/1988,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,2,Doctorados Exterior,22/11/1984,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,20/02/1988,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,31/08/1990,Masculino,70708,SAN MARCOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,31/12/1982,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,14/11/1987,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,04/04/1992 12:00:00 AM,Femenino,18001,FLORENCIA,18,CAQUETA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,20/01/1991,Masculino,70708,SAN MARCOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,02/08/1985 12:00:00 AM,Femenino,23001,MONTERIA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,02/10/1986 12:00:00 AM,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,10/07/1967 12:00:00 AM,Masculino,70418,LOS PALMITOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/10/1981 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,31/07/1966,Masculino,76001,CALI,76,VALLE DEL CAUCA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,30/11/1982,Masculino,73001,IBAGUE,73,TOLIMA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,23/01/1964,Masculino,23001,MONTERIA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/10/1978 12:00:00 AM,Femenino,08001,BARRANQUILLA,8,ATLANTICO
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,11/03/1976 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,27/12/1980,Masculino,23660,SAHAGUN,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,01/10/1978 12:00:00 AM,Masculino,70418,LOS PALMITOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,09/08/1979 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,25/05/1980,Femenino,70742,SAN LUIS DE SINCE,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,17/11/1984,Masculino,23417,LORICA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,06/10/1976 12:00:00 AM,Masculino,23670,SAN ANDRES DE SOTAVENTO,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,08/09/1989 12:00:00 AM,Femenino,54670,SAN CALIXTO,54,NORTE DE SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/07/1986 12:00:00 AM,Masculino,13212,CORDOBA,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,09/11/1984 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,08/05/1986 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,15/03/1966,Masculino,70820,SANTIAGO DE TOLU,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,08/05/1972 12:00:00 AM,Masculino,23001,MONTERIA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,27/05/1982,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,22/09/1896,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/09/1984 12:00:00 AM,Femenino,54001,CUCUTA,54,NORTE DE SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,22/01/1985,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,20/01/1977,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,07/04/1972 12:00:00 AM,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/02/1972 12:00:00 AM,Masculino,13244,EL CARMEN DE BOLIVAR,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,21/12/1987,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/02/1988 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,06/06/1985 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,15/08/1974,Masculino,70713,SAN ONOFRE,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/10/1985 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,04/01/1989 12:00:00 AM,Masculino,11001,BOGOTA D.C.,11,BOGOTA D. C.
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,26/03/1965,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,26/08/1960,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,13/03/1988,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/06/1982 12:00:00 AM,Femenino,23807,TIERRALTA,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,18/11/1987,Masculino,13430,MAGANGUE,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,06/02/1989 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,11/01/1991 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/10/1987 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,19/10/1986,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,28/03/1989,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,01/04/1988 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,24/12/1983,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,21/06/1991,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,07/06/1989 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,09/01/1990 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,01/03/1972 12:00:00 AM,Masculino,54518,PAMPLONA,54,NORTE DE SANTANDER
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,29/10/1990,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,25/03/1991,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,15/07/1991,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,16/07/1990,Femenino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,25/02/1991,Femenino,70820,SANTIAGO DE TOLU,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,27/01/1991,Femenino,70235,GALERAS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,07/09/1990 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,18/12/1987,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,20/12/1953,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,07/04/1990 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,18/03/1989,Femenino,70418,LOS PALMITOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,22/09/1986,Masculino,23068,AYAPEL,23,CORDOBA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,04/04/1989 12:00:00 AM,Femenino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/11/1987 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,20/04/1988,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/03/1989 12:00:00 AM,Masculino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,12/06/1990 12:00:00 AM,Femenino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,14/11/1988,Femenino,70473,MORROA,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,04/08/1990 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,15/05/1985,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,22/05/1983,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,26/03/1966,Masculino,13001,CARTAGENA DE INDIAS,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,13/06/1989,Masculino,70204,COLOSO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,26/06/1982,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,28/01/1986,Masculino,70429,MAJAGUAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,06/09/1992 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/11/1984 12:00:00 AM,Masculino,70429,MAJAGUAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,16/10/1992,Femenino,70418,LOS PALMITOS,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,01/07/1990 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,13/02/1990,Femenino,70215,COROZAL,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,10/10/1990 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/05/1991 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,28/01/1990,Femenino,13001,CARTAGENA DE INDIAS,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,12/12/1966 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,01/02/1992 12:00:00 AM,Masculino,41551,PITALITO,41,HUILA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,25/08/1984,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,21/05/1991,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,05/03/1970 12:00:00 AM,Masculino,44001,RIOHACHA,44,LA GUAJIRA
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,29/05/1986,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,11/05/1985 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,14/03/1991,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,11/03/1991 12:00:00 AM,Masculino,70110,BUENAVISTA,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,18/07/1990,Masculino,13006,ACHI,13,BOLIVAR
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,03/08/1982 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,24/11/1985,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,02/05/1987 12:00:00 AM,Masculino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,11/10/1981 12:00:00 AM,Femenino,70001,SINCELEJO,70,SUCRE
Convocatoria  Formacion de Capital Humano de Alto Nivel  para el Departamento de Sucre 2014. ,2014,70,SUCRE,4,Maestria Nacional,04/07/1987 12:00:00 AM,Femenino,70678,SAN BENITO ABAD,70,SUCRE
